data__id,data__lang,data__text,Topic,Stance
1349221662303125510,en,Leaders of the California Democratic Party called the effort to recall Gov. Gavin Newsom an attempted “coup” and suggested — without providing evidence — that organizers were linked to the attack on the U.S. Capitol. https://t.co/BRA3mSYaNO,2,FAVOR
1349221659732045824,en,"@Svear70 @Kengb317 @RepBoebert Yet there are also Capitol Police Board regulations from 1967 that Schneider said still apply. They permit lawmakers and staffers acting on behalf of their boss to carry ""unloaded and securely wrapped"" firearms on Capitol Hill grounds and to keep it in the office.",3,FAVOR
1349221657995448321,en,"The acting Attorney General put out a statement on YouTube tonight. Yes, YouTube. There was a press conference he could’ve gone to today. He didn’t. He’s the acting AG &amp; he put out a YouTube statement, 6 days after U.S. Capitol was attacked by Americans. https://t.co/EpbWPOuxnE",1,FAVOR
1349221657852796928,en,"@saveusculture Regardless of what you’d like, it isn’t unconstitutional for Congress to not allow weapons inside the Capitol.",4,AGAINST
1349221656632422401,en,"@SNCNJCsMom @DixieNurse @SharonCoryell3 @paladine @mkaplantv @KlasfeldReports BREAKING: CNN released the 3 names of the Congressmen (Paul Gosar, Andy Biggs, Mo Brooks) who were a part of the ""inside job"" of the attack on the US Capitol - i.e. Many text messages to Ali Alexander (organizer of the coup) that lead up to the attack.  YES, IT WAS AN INSIDE JOB!",2,FAVOR
1349221655214657536,en,"These next few weeks are going to be dark and scary for our country and quite embarrassing.  The neglect of the pandemic, the Capitol riots, the betrayal of the president against his own party, impeachment and also inauguration of a Biden.  Wow! Just wow.",1,AGAINST
1349221653692215305,en,Florida Church: Don’t Blame Us Just Because Our Members Joined the Capitol Coup\nhttps://t.co/2yUp7KmvUU #TerroristsAreNotPatriots,4,AGAINST
1349221652626857990,en,REDPILLED MEDIA EXCLUSIVE: US Capitol Police Agent David Bailey Who Killed Ashli Babbitt Was The SAME OFFICER THAT LET STEVE SCALISE GET SHOT in 2017! (EXCLUSIVE EVIDENCE) https://t.co/hnmBc0kEA7,3,FAVOR
1349221651322441729,en,"@kylegriffin1 I don’t agree with AOC’s approach often, but her rhetorical question on the end game is the most coherent thing I’ve heard from the Capitol today. You’re fortunate to have her there.",1,FAVOR
1349221649716019201,en,"@DuffyHildebrand ""I know that everyone here will soon be marching over to the Capitol building to peacefully and patriotically make your voices heard."" - President Donald Trump, January 6, 2021\nhttps://t.co/D4Leu57x7h",0,FAVOR
1349221649032204288,en,FBI Received Intelligence About Potential for Violence Before US Capitol Breach https://t.co/uKjM6lPNlA via @epochtimes,1,AGAINST
1349221647098798081,en,@NickFondacaro @ChrisCuomo @donlemon Please. You would be supporting the Capitol riot if it had succeeded in keeping Trump in office.,1,FAVOR
1349221644884209666,en,"Airbnb says it’s working to block Capitol attackers from returning to Washington, DC https://t.co/71l06cf13p #technologie #feedly",1,AGAINST
1349221644582203393,en,"(5) Every member of Congress, regardless of political loyalty, must understand and accept that this coup would not have happened had the P.O.T.U.S. and his cronies not instigated an armed assault on our nation’s Capitol Building.",1,FAVOR
1349221643651047425,en,"(4) MAGA supporters care too much about razor wire, fence, metal detectors, and personnel on Capitol Hill rather than find, charge, and convict all insurrectionists, including any @GOP who were complicit during the rebellion attempt.",1,AGAINST
1349221640610197505,en,"(1) I had a discussion with a MAGA supporter and he stated our Capitol Building resembles the Kremlin. When I mentioned airport security is similar, his response was: “no razor wire, fence or additional personnel are needed on Capitol Hill. We have lost too much since 9/11.”",4,FAVOR
1349221640580845570,en,@darkpharaoh83 No capitol ..I didn't mean white house ..,1,AGAINST
1349221638412226563,en,Even if it doesn't fit the definition I want to call all these people TRAITORS because our enemies are sitting back &amp; laughing at how easy it would be to breach the U.S. Capitol with weapons and take hostages so I will call them traitorous #Seditionists #DomesticTerrorists,4,FAVOR
1349221637879713793,en,"@TheDemCoalition There were over 1.2 million Trump supporters in DC on Jan 6th &amp; there has been over 15 million more at Trump rallies-no problems &amp; the DOJ is Pursuing at Least 170 Suspects in Capitol Attack. There were 1,000's of Antifa &amp; BLM arrested, 59 cops murdered, $bill in damage, NO FBI!",1,AGAINST
1349221637594509312,en,@RepDLesko Maybe your fellow cult members shouldn't have violently attacked the Capitol Building and beat a Capitol Police Officer to death.\n\nThe members of Congress have a right and a responsibility to work in a secure environment.,3,FAVOR
1349221637380562945,en,"@AllySaladGirl @InnuendoStudios @YouTubeInsider Was it bernie sanders' fault for the bernie supporter that shot up the congressional baseball game? because i dont remember either bernie or trump directly inciting violence against the capitol. a protest yes, but there were instigators that led to the capitol being breached.",1,AGAINST
1349221635606372355,en,Politics: Trump impeachment: Democrats prepare to act over Capitol riot https://t.co/NQQkGh5Qyn,1,FAVOR
1349221634297663488,en,"@RepJasonCrow Oh, my heart broke too, when ANTIFA and BLM took over Seattle downtown area in my state. This attack on the Capitol Bldg is just another attack by them. They arrived in 3 busses. Dressed as Trump Supporters. Funded by Soros.",1,AGAINST
1349221632372592641,en,@Wolfe321 I use small zip ties for maintenance purposes with the vehicle or small appliances but the men at the Capitol did not have zip ties they had flexi cuffs used for restraining someone. HUGE difference,1,FAVOR
1349221631672033281,en,FYI Trump's Latest Yemen Move Is Far Worse Than The Capitol Riot https://t.co/SJbaziV3nu,1,FAVOR
1349221631500062724,en,"If you haven’t watched 24 hours: Assault on the Capitol, I definitely recommend it",1,AGAINST
1349221629704990723,en,@jpeterse5525 These idiots can’t even spell Capitol.,1,AGAINST
1349221619760246786,en,"@RubinReport someone attempted a coup, sent a rabid violent mob to the capitol that caused deaths. do you really just want to pretend it didn't happen and move on instead of prosecuting the criminal and ensuring HE won't happen again, genius?",1,FAVOR
1349221617512161286,en,"Rep. Mike Nearman Faces Consequences, Call to Resign After Letting Demonstrators Into State Capitol https://t.co/11DY5bFI45",1,AGAINST
1349221616585207808,en,"In case you missed it...\n\nFor Immigrants Watching a Mob Storm the Capitol, a Sense of Shock and Shame https://t.co/LOGKKaSaCF",1,FAVOR
1349221614152339458,en,@MSNBC Herrera that is disgraceful! You are buying in to media rhetoric!\n\nDonald Trumps words were to be exact !  “Peacefully and patriotically make your voices heard” ! to those marching over to the Capitol ! That’s it !misquoting these words are the inciters of violence! Rethink this!,0,FAVOR
1349221612877348865,en,Congresswoman witnessed insurrectionists doing a 'reconnaissance tour' before the attack on the Capitol https://t.co/ltD5SUni0Q,2,FAVOR
1349221609400389632,en,@davekarpf @Ami_Magazine Please post the part of his speech directing the crowd to storm and break into capitol....even though they were let in....we'll wait......,1,AGAINST
1349221608649592833,en,"The “you get to always be packing in congress” thing doesn’t apply to everyone, just to members of congress, who wrote an exception for themselves. The problem, though, is that members of congress, on average, are the stupidest and most cowardly group of people in the Capitol.",1,AGAINST
1349221604840984579,en,@RepGosar were you giving reconnaissance tours of the capitol last tuesday? i'm hearing maybe you did,1,FAVOR
1349221603788410881,und,@the_feral1 @BeschlossDC https://t.co/dUG1frd97w,0,AGAINST
1349221600919478273,en,"Parler Users Breached Deep Inside U.S. Capitol Building, GPS Data Shows https://t.co/kuqIz6wlwO via @gizmodo",2,FAVOR
1349221600059674625,en,"Had all the balls in the world to storm the Capitol, which may have gotten him a few months in jail but couldn’t even handle that ....",1,FAVOR
1349221597832507394,en,"Honestly, did the insurrectionists think if they stormed the Capitol building that we would just say “Okay, you win our entire government”? They attacked one building with hockey sticks and flags.",1,FAVOR
1349221595777294339,en,"@OlgaNYC1211 There were over 1.2 million Trump supporters in DC on Jan 6th &amp; there has been over 15 million more at Trump rallies-no problems &amp; the DOJ is Pursuing at Least 170 Suspects in Capitol Attack. There were 1,000's of Antifa &amp; BLM arrested, 59 cops murdered, $bill in damage, NO FBI!",1,AGAINST
1349221588516933635,en,@Kokomothegreat The people who are skirting Capitol security are still in the act of committing a coup.  We know they are taking weapons in...are those same weapons coming out with them?,4,FAVOR
1349221586692313090,en,@Jim_Jordan The right wants to divide and anger their base in order to get them to attack the capitol,2,AGAINST
1349221586532929543,en,@DsJetskifast @GeraldoRivera @LizCheney @TheDemocrats Not sure what unjustice the Trumpers were protesting at the Capitol.  TRUMP LOST FAIR a&amp; SQUARE!\n\nTrump is the most hated man in America &amp; the voters prove that!,1,AGAINST
1349221583202746371,en,"@RepCohen ""I know that everyone here will soon be marching over to the Capitol building to peacefully and patriotically make your voices heard."" - President Donald Trump, January 6, 2021\nhttps://t.co/D4Leu57x7h",0,FAVOR
1349221582762291200,en,I ? this heckler. She took the words 4 Schumer out of my mouth. Schumer lies everytime he moves his lips 2 sow chaos. Heckler Compares Dem Sen. Schumer to Adolf Hitler https://t.co/KiMYJSxZAP,1,AGAINST
1349221582376480769,en,Congresswoman witnessed insurrectionists doing a 'reconnaissance tour' before the attack on the Capitol https://t.co/I2pLRfrTcK,2,FAVOR
1349221581948641280,en,"@DineshDSouza @Patrici15767099 Truth is here, video from inside capitol:\n\nhttps://t.co/8nEl2H7vqa",2,AGAINST
1349221581856387072,en,@RBReich Plus democratic lawmakers contracted Covid-19 infection because their imbecilic and Trump supporting lawmakers refused to wear masks during the Trump/Republican supporters attack of the US Capitol. All the Republican lawmakers who refused to wear masks should be fined.,1,FAVOR
1349221581432647681,en,STORMING THE CAPITOL: THE INSIDE STORY https://t.co/A8HCRyFESB via @YouTube  ??A must see,2,FAVOR
1349221580921049091,en,Call your Reps and tell them to support:\n\n? IMMEDIATE impeachment &amp; removal\n? @CoriBush’s H.Res. 25 (Expel treasonous congressmembers under 14th Amend.)\n? @JamaalBowmanNY’s COUP Act (Investigate attack and ties between white supremacists and Capitol Police)\n\n?? 202-224-3121,4,FAVOR
1349221579243331584,en,Cordova High School principal put on leave after comments he reportedly made on SCS virtual learning platform \n\nTwitter blocked trump who INCITED terrorists to attack the Capitol with hate speeches &amp; INSURRECTION had nothing to do with Mccarthyism except both leaders are INSANE.,1,FAVOR
